admin,admin_duration,info,info_duration,prod_related,prod_related_duration,bounce_rate,exit_rate,page_value,special_day,month,os,browser,region,traffic_type,visitor_type,weekend,revenue
8,0 days 00:34:46.750000,1,0 days 00:00:46.500000,81,0 days 01:32:26,0.002325581,0.014562569,15.56462164,0.0,Nov,2,2,1,2,Returning_Visitor,False,True
9,0 days 00:02:57.333333300,0,0 days 00:00:00,70,0 days 00:39:06.220238,0.002898551,0.003457557,0.0,0.0,Nov,1,1,5,3,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,19,0 days 00:36:17.333333,0.0,0.010526316,0.0,0.0,Dec,2,4,1,2,New_Visitor,False,False
17,0 days 00:03:59.928846200,2,0 days 00:01:00.500000,49,0 days 00:32:09.185664,0.017486339,0.025063352,2.580028334,0.0,Dec,3,2,1,13,Returning_Visitor,False,False
2,0 days 00:02:16.500000,0,0 days 00:00:00,8,0 days 00:21:01.500000,0.0,0.01,0.0,0.0,Dec,8,1,3,2,Returning_Visitor,True,False
0,0 days 00:00:00,0,0 days 00:00:00,41,0 days 00:14:58.150000,0.0,0.011282051,19.51010101,0.0,Dec,2,5,3,1,Returning_Visitor,False,True
5,0 days 00:01:51.300000,0,0 days 00:00:00,138,0 days 01:09:32.115720,0.0,0.008337205,17.63434621,0.0,Nov,2,2,9,2,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,7,0 days 00:02:23,0.0,0.028571429,0.0,0.0,Nov,2,5,2,3,Returning_Visitor,False,False
4,0 days 00:01:25,0,0 days 00:00:00,3,0 days 00:00:43.500000,0.0,0.05,0.0,0.0,Dec,1,1,1,8,New_Visitor,True,False
4,0 days 00:00:24.500000,0,0 days 00:00:00,29,0 days 00:12:29.125000,0.005882353,0.02745098,0.0,0.0,Nov,1,1,3,2,Returning_Visitor,False,True
5,0 days 00:07:28.500000,4,0 days 00:00:52,81,0 days 00:42:17.807082,0.013793103,0.028674678,0.0,0.0,Nov,3,2,3,2,Returning_Visitor,True,False
0,0 days 00:00:00,0,0 days 00:00:00,11,0 days 00:09:40.250000,0.022222222,0.044444444,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,True,False
5,0 days 00:01:51,1,0 days 00:00:11,55,0 days 00:58:14.067460,0.0,0.029188713,4.007065498,0.0,Nov,2,2,3,1,Returning_Visitor,False,False
3,0 days 00:00:16,6,0 days 00:02:17.833333300,15,0 days 00:26:45.583333,0.011594203,0.037267081,0.0,0.0,Nov,2,10,1,2,Returning_Visitor,False,True
5,0 days 00:00:45,0,0 days 00:00:00,59,0 days 00:18:20.475000,0.0,0.008391881,24.7526533,0.0,Nov,2,5,4,2,Returning_Visitor,True,True
4,0 days 00:01:52.875000,0,0 days 00:00:00,6,0 days 00:02:14.675000,0.0,0.037037037,0.0,0.0,Nov,1,2,1,2,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,9,0 days 00:04:56.392857100,0.0,0.025,0.0,0.0,Dec,1,1,1,3,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,20,0 days 00:11:31.750000,0.0,0.003333333,0.0,0.0,Dec,3,2,4,2,New_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,9,0 days 00:07:24,0.0,0.044444444,0.0,0.0,Nov,2,2,6,13,Returning_Visitor,False,False
13,0 days 00:05:11.830093500,4,0 days 00:03:21.500000,166,0 days 01:54:10.499335,0.0,0.017541022,4.115853586,0.0,Dec,2,2,1,3,Returning_Visitor,False,False
5,0 days 00:02:32.500000,0,0 days 00:00:00,15,0 days 00:04:51.166666700,0.0,0.02,0.0,0.0,Dec,4,1,1,2,New_Visitor,True,False
0,0 days 00:00:00,0,0 days 00:00:00,8,0 days 00:03:52.500000,0.0,0.05,0.0,0.0,Nov,4,2,1,2,New_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,40,0 days 00:34:06.832418,0.004166667,0.033880952,0.0,0.0,Nov,1,8,1,11,Returning_Visitor,False,True
3,0 days 00:01:23,4,0 days 00:03:40.250000,106,0 days 00:49:34.734799,0.005165165,0.02044187,19.03391341,0.0,Nov,2,2,7,2,Returning_Visitor,False,True
0,0 days 00:00:00,0,0 days 00:00:00,13,0 days 00:04:37,0.0,0.015384615,0.0,0.0,Nov,4,1,1,8,Returning_Visitor,False,False
4,0 days 00:01:32.750000,0,0 days 00:00:00,9,0 days 00:01:48.250000,0.0,0.021428571,0.0,0.0,Nov,2,2,3,2,New_Visitor,False,False
2,0 days 00:01:04.500000,0,0 days 00:00:00,24,0 days 00:19:11.136905,0.0,0.0186,15.27655756,0.0,Dec,2,2,3,2,Returning_Visitor,False,True
0,0 days 00:00:00,3,0 days 00:09:44,66,0 days 00:34:20.508333,0.005797101,0.022567288,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
9,0 days 00:03:21.366666700,1,0 days 00:03:24,116,0 days 00:46:04.290278,0.000655738,0.005854801,42.7752197,0.0,Nov,3,2,2,2,Returning_Visitor,False,True
1,0 days 00:00:11,0,0 days 00:00:00,15,0 days 00:02:55.750000,0.0,0.025,0.0,0.0,Nov,1,1,2,2,New_Visitor,False,False
1,0 days 00:07:46,0,0 days 00:00:00,6,0 days 00:10:09.541666700,0.033333333,0.116666667,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,64,0 days 00:37:44.091667,0.00625,0.008854167,0.0,0.0,Nov,1,1,3,10,Returning_Visitor,False,False
2,0 days 00:01:15,0,0 days 00:00:00,9,0 days 00:05:49,0.0,0.01,0.0,0.0,Dec,2,4,3,8,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,11,0 days 00:09:06.750000,0.036363636,0.054545455,0.0,0.0,Nov,2,2,5,1,Returning_Visitor,False,False
10,0 days 00:05:17.958333300,4,0 days 00:13:41,20,0 days 00:13:01.425000,0.0,0.002666667,0.0,0.0,Dec,2,2,7,2,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,8,0 days 00:07:43.666666700,0.0,0.0375,0.0,0.0,Nov,1,1,1,3,Returning_Visitor,False,False
2,0 days 00:00:20,0,0 days 00:00:00,66,0 days 00:56:31.685880,0.028955224,0.038335618,0.0,0.0,Dec,3,2,8,1,Returning_Visitor,False,False
2,0 days 00:01:03,0,0 days 00:00:00,4,0 days 00:00:43.750000,0.016666667,0.016666667,0.0,0.0,Nov,1,2,3,2,New_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,41,0 days 00:23:43.833333,0.007317073,0.030243902,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,1,0 days 00:00:00,0.2,0.2,0.0,0.0,Dec,3,2,4,13,Returning_Visitor,False,False
4,0 days 00:02:37,0,0 days 00:00:00,20,0 days 00:13:54.075000,0.0,0.013333333,4.84736534,0.0,Dec,2,2,1,2,Returning_Visitor,False,True
0,0 days 00:00:00,0,0 days 00:00:00,21,0 days 00:11:46.700000,0.052380952,0.074716553,0.0,0.0,Nov,3,2,3,2,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,35,0 days 00:13:26.125000,0.012121212,0.024444444,0.0,0.0,Nov,1,1,4,2,Returning_Visitor,False,False
13,0 days 00:04:55.928571400,5,0 days 00:00:17.900000,154,0 days 01:52:39.311928,0.005767417,0.02883646,0.0,0.0,Nov,2,2,3,10,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,1,0 days 00:00:00,0.2,0.2,0.0,0.0,Dec,3,2,1,1,Returning_Visitor,True,False
0,0 days 00:00:00,0,0 days 00:00:00,12,0 days 00:07:20.750000,0.0,0.041666667,0.0,0.0,Dec,2,2,6,1,Returning_Visitor,True,False
1,0 days 00:00:20,1,0 days 00:01:55,50,0 days 00:23:24.459091,0.013,0.044,0.0,0.0,Dec,2,2,2,2,Returning_Visitor,True,False
8,0 days 00:04:48.087500,0,0 days 00:00:00,20,0 days 00:05:26.927777800,0.033333333,0.059464286,0.0,0.0,Dec,3,2,1,1,Returning_Visitor,True,False
5,0 days 00:01:32.562500,0,0 days 00:00:00,2,0 days 00:01:39.500000,0.0,0.022222222,0.0,0.0,Nov,2,2,1,8,New_Visitor,True,True
0,0 days 00:00:00,0,0 days 00:00:00,6,0 days 00:02:17,0.066666667,0.1,0.0,0.0,Nov,1,1,1,1,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,2,0 days 00:01:04.500000,0.0,0.05,0.0,0.0,Nov,3,2,8,2,Returning_Visitor,False,False
5,0 days 00:01:23,0,0 days 00:00:00,69,0 days 00:41:57.216667,0.000342466,0.021765601,0.0,0.0,Nov,2,2,9,2,Returning_Visitor,False,False
1,0 days 00:00:07.500000,0,0 days 00:00:00,63,0 days 00:51:00.055556,0.024623656,0.03604734,0.0,0.0,Nov,3,2,1,3,Returning_Visitor,False,False
10,0 days 00:05:22.833333300,1,0 days 00:00:12,28,0 days 00:14:26.216666700,0.006451613,0.012903226,0.0,0.0,Dec,2,4,7,1,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,8,0 days 00:03:08,0.05,0.0875,0.0,0.0,Dec,1,1,2,1,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,49,0 days 00:35:10.124603,0.0,0.004081633,62.93549178,0.0,Nov,2,2,1,10,Returning_Visitor,False,True
1,0 days 00:01:05.500000,1,0 days 00:00:00,82,0 days 01:28:36.459524,0.005,0.01125,77.25951671,0.0,Nov,1,1,9,3,Returning_Visitor,True,True
0,0 days 00:00:00,0,0 days 00:00:00,15,0 days 00:02:56.766666700,0.0125,0.051041667,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,9,0 days 00:09:51.250000,0.0,0.022222222,0.0,0.0,Dec,2,2,6,13,Returning_Visitor,False,False
2,0 days 00:03:17.500000,0,0 days 00:00:00,17,0 days 00:13:40.500000,0.011111111,0.011111111,0.0,0.0,Dec,1,1,1,8,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,5,0 days 00:06:08,0.0,0.016666667,0.0,0.0,Dec,4,1,2,1,Returning_Visitor,True,False
0,0 days 00:00:00,0,0 days 00:00:00,3,0 days 00:02:38,0.033333333,0.033333333,0.0,0.0,Dec,1,1,1,3,New_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,5,0 days 00:01:12,0.0,0.05,0.0,0.0,Dec,3,2,1,2,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,49,0 days 00:49:50.312500,0.012244898,0.038231293,0.0,0.0,Nov,3,2,7,13,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,37,0 days 00:35:52.588889,0.001081081,0.017747748,0.0,0.0,Dec,3,3,3,3,Returning_Visitor,False,False
8,0 days 00:26:32.916667,2,0 days 00:02:26.666666700,14,0 days 00:28:42.583333,0.0,0.031578947,0.0,0.0,Nov,4,1,3,8,New_Visitor,False,True
2,0 days 00:00:44.500000,0,0 days 00:00:00,137,0 days 01:56:52.266795999,0.008321168,0.01964546,0.0,0.0,Nov,1,1,1,10,Returning_Visitor,True,True
1,0 days 00:01:00.500000,0,0 days 00:00:00,21,0 days 00:05:20.983333300,0.0,0.01,0.0,0.0,Nov,2,5,1,2,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,1,0 days 00:00:00,0.2,0.2,0.0,0.0,Dec,8,13,9,20,Other,False,False
8,0 days 00:03:03.083333300,1,0 days 00:00:40.500000,349,0 days 01:54:39.801826,0.000568182,0.004306345,1.625051033,0.0,Nov,4,2,9,10,Returning_Visitor,False,False
1,0 days 00:00:49,0,0 days 00:00:00,112,0 days 00:37:17.603885,0.003933137,0.019128308,0.0,0.0,Dec,1,1,4,2,Returning_Visitor,False,False
3,0 days 00:04:44,0,0 days 00:00:00,33,0 days 00:37:50.750000,0.0,0.010840336,0.0,0.0,Dec,2,2,7,2,Returning_Visitor,False,False
2,0 days 00:00:50,0,0 days 00:00:00,24,0 days 00:10:02.250000,0.0,0.003846154,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,True,False
12,0 days 00:02:38.595238100,2,0 days 00:02:47,48,0 days 00:20:56.291667,0.003846154,0.016570513,29.76290794,0.0,Nov,3,2,1,2,Returning_Visitor,False,False
8,0 days 00:00:47,0,0 days 00:00:00,18,0 days 00:29:56.583333,0.0,0.02173913,0.0,0.0,Nov,2,2,2,1,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,9,0 days 00:04:29.700000,0.0,0.033333333,0.0,0.0,Dec,3,2,3,10,New_Visitor,False,False
2,0 days 00:00:33.750000,0,0 days 00:00:00,6,0 days 00:01:36,0.0,0.025,0.0,0.0,Dec,2,2,4,2,New_Visitor,False,False
4,0 days 00:00:53.750000,0,0 days 00:00:00,41,0 days 00:18:50.807540,0.019047619,0.018783069,0.0,0.0,Dec,3,2,1,2,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,42,0 days 00:22:13.914286,0.01,0.01094246,0.0,0.0,Nov,1,2,2,2,Returning_Visitor,False,False
2,0 days 00:00:34,0,0 days 00:00:00,35,0 days 00:31:47.135417,0.006944444,0.021993464,64.25350176,0.0,Dec,2,2,1,10,Returning_Visitor,True,False
0,0 days 00:00:00,0,0 days 00:00:00,40,0 days 00:18:05.333333,0.0075,0.045,0.0,0.0,Dec,2,2,6,1,Returning_Visitor,False,False
9,0 days 00:04:32.041666700,6,0 days 00:08:22.750000,33,0 days 00:53:59.418207,0.02,0.025011905,17.02873771,0.0,Dec,1,1,1,2,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,1,0 days 00:00:00,0.2,0.2,0.0,0.0,Dec,1,1,6,2,Returning_Visitor,True,False
3,0 days 00:01:49,0,0 days 00:00:00,70,0 days 00:33:22.250000,0.0,0.004166667,0.0,0.0,Nov,2,2,1,2,New_Visitor,False,False
0,0 days 00:00:00,1,0 days 00:01:17,58,0 days 01:02:37.750000,0.015819209,0.038418079,0.0,0.0,Nov,2,5,1,1,Returning_Visitor,False,True
0,0 days 00:00:00,0,0 days 00:00:00,11,0 days 00:01:55.250000,0.027272727,0.045454545,0.0,0.0,Nov,3,2,9,10,New_Visitor,True,False
0,0 days 00:00:00,0,0 days 00:00:00,8,0 days 00:03:24.750000,0.0,0.033333333,0.0,0.0,Dec,1,1,1,1,Returning_Visitor,True,False
2,0 days 00:00:33.500000,0,0 days 00:00:00,8,0 days 00:09:16,0.0,0.015151515,0.0,0.0,Dec,2,2,1,2,New_Visitor,True,False
0,0 days 00:00:00,3,0 days 00:00:50.500000,6,0 days 00:03:58.550000,0.0,0.018518519,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,16,0 days 00:07:03.183333300,0.0125,0.016071429,0.0,0.0,Nov,3,2,7,10,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,22,0 days 00:27:44,0.03030303,0.032424242,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,False,True
0,0 days 00:00:00,0,0 days 00:00:00,2,0 days 00:00:46.500000,0.1,0.1,0.0,0.0,Nov,2,2,3,1,Returning_Visitor,False,False
3,0 days 00:02:39.166666700,2,0 days 00:00:08,69,0 days 00:46:06.942172,0.002816901,0.028665325,5.931332852,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,1,0 days 00:00:00,0.2,0.2,0.0,0.0,Nov,1,1,2,2,Returning_Visitor,False,False
2,0 days 00:01:04.500000,1,0 days 00:00:00,97,0 days 00:44:56.108730,0.003436426,0.021408935,5.770973155,0.0,Nov,2,2,1,13,Returning_Visitor,False,True
5,0 days 00:00:34.500000,0,0 days 00:00:00,8,0 days 00:02:34.500000,0.022222222,0.014814815,0.0,0.0,Dec,3,2,4,2,Returning_Visitor,False,False
1,0 days 00:02:19.500000,0,0 days 00:00:00,100,0 days 00:30:31.149084,0.0,0.000505051,0.0,0.0,Dec,2,2,3,2,New_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,1,0 days 00:00:00,0.2,0.2,0.0,0.0,Nov,4,1,1,3,New_Visitor,False,False
4,0 days 00:00:45,0,0 days 00:00:00,7,0 days 00:04:06.500000,0.03,0.03,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
1,0 days 00:00:06,0,0 days 00:00:00,14,0 days 00:27:06,0.051282051,0.092307692,0.0,0.0,Nov,1,1,1,1,Returning_Visitor,False,False
4,0 days 00:00:43.928571430,0,0 days 00:00:00,182,0 days 02:45:51.359644,0.003850267,0.021183788,8.665280918,0.0,Nov,2,2,1,2,Returning_Visitor,False,True
2,0 days 00:09:29,1,0 days 00:00:58.500000,23,0 days 00:15:41.699404800,0.0,0.008,9.331744184,0.0,Dec,2,2,4,2,New_Visitor,False,True
1,0 days 00:00:05,2,0 days 00:01:06.500000,64,0 days 00:28:36.583333,0.012121212,0.019444444,0.0,0.0,Nov,4,2,1,2,Returning_Visitor,True,False
0,0 days 00:00:00,0,0 days 00:00:00,20,0 days 00:09:57.250000,0.0,0.02,0.0,0.0,Dec,2,2,1,13,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,7,0 days 00:00:43,0.085714286,0.121428571,0.0,0.0,Dec,3,2,1,1,Returning_Visitor,False,False
3,0 days 00:00:37.583333330,0,0 days 00:00:00,67,0 days 00:33:02.523611,0.004411765,0.010971792,0.0,0.0,Dec,2,2,3,1,Returning_Visitor,False,False
1,0 days 00:00:02,0,0 days 00:00:00,61,0 days 00:22:15.737854,0.0,0.002,20.15710234,0.0,Nov,4,4,1,2,Returning_Visitor,True,True
0,0 days 00:00:00,0,0 days 00:00:00,28,0 days 00:11:30.958333300,0.0,0.022857143,0.0,0.0,Nov,2,2,6,2,Returning_Visitor,True,False
13,0 days 00:05:31.983333300,5,0 days 00:02:08,202,0 days 02:16:57.678753,0.001904762,0.013668745,3.651726351,0.0,Nov,2,2,3,10,Returning_Visitor,True,True
0,0 days 00:00:00,2,0 days 00:02:37.500000,35,0 days 01:39:59.808333,0.005405405,0.027207207,0.0,0.0,Dec,2,2,4,1,Returning_Visitor,True,False
4,0 days 00:00:56.250000,0,0 days 00:00:00,10,0 days 00:03:02.250000,0.0,0.025,0.0,0.0,Nov,3,2,6,2,New_Visitor,False,False
6,0 days 00:03:44.875000,0,0 days 00:00:00,21,0 days 00:14:05.750000,0.0,0.008695652,0.0,0.0,Dec,8,13,9,20,Other,False,False
6,0 days 00:04:39,2,0 days 00:01:09.500000,41,0 days 00:23:50.250000,0.0,0.009929078,3.836079931,0.0,Dec,2,2,2,7,Returning_Visitor,False,True
0,0 days 00:00:00,0,0 days 00:00:00,4,0 days 00:02:59.250000,0.0,0.05,0.0,0.0,Dec,2,2,6,2,Returning_Visitor,False,False
8,0 days 00:03:17.708333300,6,0 days 00:02:10.516666700,35,0 days 00:22:39.771429,0.004761905,0.018611111,34.98992634,0.0,Nov,3,2,1,11,Returning_Visitor,True,False
1,0 days 00:00:03,2,0 days 00:00:34,41,0 days 00:17:01.519444,0.009302326,0.017829457,0.0,0.0,Dec,1,2,3,2,New_Visitor,True,False
2,0 days 00:00:34.500000,0,0 days 00:00:00,17,0 days 00:08:11.833333300,0.0,0.014705882,0.0,0.0,Dec,1,1,3,2,New_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,38,0 days 00:15:07.943254,0.0,0.005405405,23.6645871,0.0,Dec,2,2,1,2,Returning_Visitor,False,True
0,0 days 00:00:00,1,0 days 00:01:18,108,0 days 02:20:02.715986,0.008873457,0.019558305,0.0,0.0,Nov,3,2,2,13,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,4,0 days 00:03:04.333333300,0.1,0.0875,0.0,0.0,Dec,3,2,3,2,Returning_Visitor,False,False
2,0 days 00:00:49.700000,1,0 days 00:00:00,64,0 days 00:33:11.822567,0.014830918,0.022398206,21.74053053,0.0,Nov,1,1,1,2,Returning_Visitor,True,False
4,0 days 00:01:01.250000,0,0 days 00:00:00,21,0 days 00:09:55.750000,0.038095238,0.076190476,0.0,0.0,Dec,2,2,4,1,Returning_Visitor,False,False
0,0 days 00:00:00,3,0 days 00:09:48,153,0 days 01:28:35.211905,0.006174089,0.020586081,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,False,False
5,0 days 00:01:50,6,0 days 00:19:48.500000,230,0 days 02:40:48.177094,0.004444444,0.015486639,3.359435653,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,5,0 days 00:01:13,0.12,0.16,0.0,0.0,Nov,2,2,2,3,Returning_Visitor,False,False
2,0 days 00:00:47,1,0 days 00:00:00,20,0 days 00:12:18.910714300,0.017391304,0.023671498,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,False,False
4,0 days 00:00:20.500000,1,0 days 00:00:59,5,0 days 00:01:23.500000,0.0,0.014814815,0.0,0.0,Dec,2,2,9,3,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,1,0 days 00:00:00,0.2,0.2,0.0,0.0,Dec,2,2,3,1,Other,True,False
1,0 days 00:00:04,0,0 days 00:00:00,22,0 days 00:29:09,0.0,0.015,0.0,0.0,Dec,2,2,3,10,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,7,0 days 00:02:20.458333300,0.028571429,0.034285714,0.0,0.0,Nov,3,3,9,2,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,37,0 days 00:11:38.541666700,0.003809524,0.015238095,0.0,0.0,Nov,2,2,6,11,Returning_Visitor,False,False
2,0 days 00:01:16.500000,0,0 days 00:00:00,10,0 days 00:02:03.229166700,0.022857143,0.059444444,0.0,0.0,Dec,1,2,1,10,Returning_Visitor,False,False
1,0 days 00:09:36,0,0 days 00:00:00,13,0 days 00:09:47.750000,0.030769231,0.061538462,0.0,0.0,Nov,1,1,4,1,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,2,0 days 00:00:17,0.0,0.1,0.0,0.0,Dec,8,2,7,2,Returning_Visitor,False,False
0,0 days 00:00:00,2,0 days 00:00:21,0,0 days 00:00:00,0.0,0.05,0.0,0.0,Dec,1,1,4,10,New_Visitor,False,False
7,0 days 00:02:01,0,0 days 00:00:00,16,0 days 00:09:49.875000,0.0,0.00952381,0.0,0.0,Dec,2,6,1,2,Returning_Visitor,True,False
9,0 days 00:15:04.583333300,4,0 days 00:01:23.500000,132,0 days 01:08:16.158590,0.012738095,0.022973065,8.960747931,0.0,Nov,3,2,3,2,Returning_Visitor,True,True
0,0 days 00:00:00,0,0 days 00:00:00,7,0 days 00:12:03,0.0,0.028571429,32.90611766,0.0,Dec,2,2,4,1,Returning_Visitor,True,True
2,0 days 00:00:45.250000,1,0 days 00:00:00,42,0 days 01:08:46.448611,0.000775194,0.013436693,0.0,0.0,Dec,2,2,7,2,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,53,0 days 01:31:44.695238,0.011538462,0.031446886,12.32661404,0.0,Nov,2,2,1,1,Returning_Visitor,False,True
2,0 days 00:00:17,2,0 days 00:20:31,8,0 days 00:00:27.375000,0.038888889,0.088888889,0.0,0.0,Nov,2,2,1,11,Returning_Visitor,False,False
1,0 days 00:00:16,0,0 days 00:00:00,44,0 days 00:48:59.625000,0.0,0.002222222,32.81205711,0.0,Nov,2,2,8,2,Returning_Visitor,False,True
4,0 days 00:01:42.555555600,2,0 days 00:01:19.500000,133,0 days 01:01:53.580105,0.003381995,0.015889736,28.03795985,0.0,Nov,3,2,1,6,Returning_Visitor,True,False
0,0 days 00:00:00,4,0 days 00:01:24.250000,141,0 days 00:43:16.204762,0.006103286,0.020121639,0.0,0.0,Nov,2,2,7,2,Returning_Visitor,False,False
1,0 days 00:00:36.500000,0,0 days 00:00:00,30,0 days 00:27:48.116667,0.0,0.023809524,0.0,0.0,Dec,1,1,8,2,Returning_Visitor,False,False
5,0 days 00:01:06.400000,0,0 days 00:00:00,39,0 days 00:12:22.687500,0.0,0.015217391,71.38981221,0.0,Dec,2,2,4,3,Returning_Visitor,False,True
2,0 days 00:00:18,0,0 days 00:00:00,17,0 days 00:20:18.750000,0.0,0.050980392,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
2,0 days 00:01:17.700000,1,0 days 00:00:02,24,0 days 00:09:11.158333300,0.004166667,0.054444444,7.945368291,0.0,Dec,2,2,9,2,Returning_Visitor,False,False
4,0 days 00:01:12,0,0 days 00:00:00,4,0 days 00:00:46.500000,0.04,0.06,0.0,0.0,Nov,3,2,2,3,Returning_Visitor,False,False
7,0 days 00:03:57.500000,1,0 days 00:00:00,37,0 days 00:21:42.518055999,0.005952381,0.023185941,0.0,0.0,Dec,3,2,2,2,Returning_Visitor,False,True
0,0 days 00:00:00,0,0 days 00:00:00,25,0 days 00:15:29.583333300,0.016,0.0296,0.0,0.0,Dec,3,2,4,13,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,59,0 days 00:21:49.658333,0.017241379,0.030879354,0.0,0.0,Dec,3,2,3,1,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,100,0 days 00:47:32.013141,0.000444444,0.024301656,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,14,0 days 00:04:32.166666700,0.0,0.025,0.0,0.0,Dec,3,2,3,2,Returning_Visitor,False,False
3,0 days 00:07:04,0,0 days 00:00:00,3,0 days 00:01:01.500000,0.0,0.05,0.0,0.0,Dec,2,4,4,2,New_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,7,0 days 00:04:55,0.028571429,0.057142857,0.0,0.0,Nov,2,4,1,2,Returning_Visitor,False,True
4,0 days 00:01:08.750000,0,0 days 00:00:00,137,0 days 01:02:50.916071,0.003165468,0.014745252,0.0,0.0,Dec,2,2,3,1,Returning_Visitor,False,False
1,0 days 00:00:43,0,0 days 00:00:00,26,0 days 00:13:54.361111100,0.016,0.019666667,25.21523293,0.0,Dec,1,1,1,10,Returning_Visitor,True,False
0,0 days 00:00:00,0,0 days 00:00:00,3,0 days 00:00:00,0.2,0.2,0.0,0.0,Nov,1,1,1,3,Returning_Visitor,False,False
0,0 days 00:00:00,1,0 days 00:00:00,26,0 days 00:11:08.500000,0.0,0.007407407,0.0,0.0,Nov,2,2,3,1,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,19,0 days 00:08:41.925000,0.010526316,0.029824561,0.0,0.0,Dec,3,2,6,2,Returning_Visitor,True,False
0,0 days 00:00:00,0,0 days 00:00:00,23,0 days 00:25:44.595238,0.058550725,0.092944664,0.0,0.0,Nov,3,2,8,13,Returning_Visitor,True,False
0,0 days 00:00:00,0,0 days 00:00:00,2,0 days 00:00:12,0.0,0.1,0.0,0.0,Dec,3,2,3,13,Returning_Visitor,False,False
0,0 days 00:00:00,6,0 days 00:01:17.958333330,423,0 days 04:44:46.234240,0.006293706,0.02159902,0.25272174,0.0,Nov,2,2,7,1,Returning_Visitor,True,False
2,0 days 00:00:14.250000,0,0 days 00:00:00,29,0 days 00:18:02.750000,0.0,0.006896552,84.87572674,0.0,Nov,2,5,3,2,New_Visitor,False,True
0,0 days 00:00:00,0,0 days 00:00:00,7,0 days 00:30:03.666667,0.082142857,0.08,0.0,0.0,Dec,2,5,1,8,Returning_Visitor,True,False
